MAP2K1,BBS5,BIRC6,PLXNB2,HTN1,USP47,RHBDD3,MIR133A1,MTX1,POU1F1,SCN2A,MYLK2,PLA2G1B,MIR15A,MIR30B,AQP8,PRLH,MMP17,USP53,AP2S1,EFCAB7,STARD6,MIR302A,FUT8,F13B,JMJD1C,MIR302B,UGT2A1,EPHA5,DBNL,SCYL2,SRRT,GPAM,DBP,HOXC6,ELMOD3,MIIP,RPL26,OGN,BTBD8,ITPA,ENTPD8,RILPL2,SUDS3,MIR302C,CNGA1,CLCA3P,SERPINI2,PRKRIP1,GBP7,ARFGAP2,ENC1,RBM8A,ASXL2,PMCH,ZCWPW1,MIR217,THAP4,MRPL2,MSH5,SF3B1,INTS6,MIR302D,MIR215,FASTK
0.4592566118656183,0.11634655243885583,0.20704334365325072,0.692842041679251,0.6278216704288939,0.26813753581661914,0.0545328238971865,0.0,0.029897367246764617,0.4775654059915955,0.11782650142993334,0.11479111780203222,0.2743993993993994,0.1099236641221374,0.8153134397409206,0.6319686411149824,0.6970922395532447,0.2714866434378629,0.27034733022291335,0.15455888277158586,0.22482952266345768,0.6509981851179674,0.5010735373054214,0.7566718995290422,0.711320523803696,0.25362074772650733,0.38968166849615804,0.3788645306351883,0.2662182361733932,0.08913649025069659,0.2480256136606187,0.09125840537944274,0.35360738255033564,0.31204379562043794,0.49740703961160765,0.2251920122887867,0.7363150867823764,0.1431005110732535,0.4246065808297569,0.20482433141059286,0.19533725667722956,0.6734579176619361,0.33207972922151185,0.48107696215392437,0.38968166849615804,0.49613402061855666,0.12533368926855315,0.4749442379182156,0.1120352250489236,0.5043644879710454,0.20908837468636743,0.6680952981217698,0.4221948212083847,0.29228243021346456,0.3412502800806632,0.1699346405228761,0.6967200838700016,0.4099229287090559,0.37549549549549566,0.8628676470588235,0.33443037974683576,0.38608042421564304,0.5010735373054214,0.3444782168186424,0.27813450490030434
0.03288062902072908,0.25328174658007463,0.03657120743034048,0.6072183630323166,0.9746049661399547,0.13094555873925495,0.09378256339006619,0.9160442956476952,0.20548862115127153,0.9124305273146265,0.08317445185891326,0.428678961234475,0.4831081081081081,0.8002181025081788,0.8720795743696507,0.8612804878048779,0.9597535143462353,0.26916376306620227,0.08424053913945051,0.21646300523700823,0.04231849177697555,0.8969147005444646,0.7799248523886204,0.8606448496558385,0.9022151511442909,0.08571909733917149,0.8805708013172336,0.9718943226531758,0.07847533632287007,0.29486669319538406,0.07221629313411593,0.4982388728786422,0.21098993288590595,0.4004171011470281,0.46000220677479864,0.5004608294930878,0.9437027147307521,0.5630323679727427,0.9716738197424895,0.14446775039328785,0.3829787234042553,0.516509765350569,0.2335464460323431,0.3952247904495809,0.8805708013172336,0.9289396170839469,0.8633208756006407,0.9646096654275094,0.6971624266144811,0.9765807962529274,0.29216615556175074,0.6914156056977184,0.7117139334155365,0.06923918992884492,0.9509298678019268,0.45185185185185195,0.936498427437472,0.9373795761078998,0.5935135135135137,0.7904411764705883,0.2250000000000001,0.13499779054352634,0.7799248523886204,0.8863559608240461,0.3132815140250085
0.06647605432451753,0.08028188475887799,0.06888544891640858,0.4047115675022652,0.556010158013544,0.19999999999999996,0.04237582493921499,0.7865052794231264,0.1929941990182953,0.5293479734309341,0.1410867492850334,0.21942039894617982,0.1358858858858858,0.5127589967284624,0.6650474207726117,0.5472560975609755,0.8536491430772194,0.13879210220673643,0.18714359771902545,0.08365784879817384,0.0671881267549137,0.6950998185117968,0.47047772410091243,0.7116290303103489,0.40141965487700404,0.11687436847423371,0.5541163556531283,0.5549934420086191,0.024663677130044914,0.11301233585356174,0.15119174670935598,0.31604226705091243,0.1501677852348995,0.34801876955161615,0.18183824340726035,0.13394777265745028,0.8994214508233199,0.13756388415672904,0.9217453505007154,0.142370214997378,0.13829787234042556,0.257130813545033,0.18239939827002627,0.3802387604775209,0.5541163556531283,0.7604933726067746,0.7198344901227978,0.7528624535315986,0.22455968688845385,0.7649563551202896,0.09060496236409255,0.38106643136266233,0.3432799013563502,0.0949644225506292,0.7727985659870041,0.06971677559912859,0.812191103789127,0.6986994219653179,0.2209009009009011,0.6242647058823529,0.2822784810126582,0.28767123287671237,0.47047772410091243,0.8267477203647418,0.2973977695167287
0.07719799857040766,0.015061489567500308,0.014318885448916352,0.7479613409845969,0.943002257336343,0.0,0.013546370267454089,0.7143960855009014,0.01941097724230234,0.5709638064253761,0.09175405147759785,0.051185547610086646,0.024024024024023927,0.6329334787350054,0.8854961832061069,0.6901132404181183,0.7993452724821877,0.17799070847851328,0.10005184033177805,0.034376258896199774,0.0663858804653028,0.6535390199637023,0.8910359634997316,0.8948194662480375,0.7048096928160568,0.014651397777029285,0.8908891328210755,0.8664043470114295,0.20044843049327365,0.08237166732988466,0.10530060476698666,0.026897214217098675,0.06711409395973145,0.033368091762252305,0.47004303210857334,0.03287250384024598,0.8222073876279482,0.2721465076660985,0.9247496423462089,0.13450445726271631,0.04708012675418749,0.6543487424476605,0.03836028582173756,0.4658369316738633,0.8908891328210755,0.926362297496318,0.5617992525360385,0.9363568773234201,0.02495107632093907,0.8671492441984245,0.2037914691943128,0.7338963822009328,0.9020961775585697,0.023535851122058027,0.8037194712077077,0.014814814814815058,0.9490789276621238,0.6262042389210019,0.07639639639639628,0.5297794117647059,0.16265822784810124,0.12129916040653999,0.8910359634997316,0.9562647754137117,0.04224400135180795
0.019299499642601914,0.2570125742711068,0.04489164086687303,0.5382059800664453,0.9595090293453725,0.16504297994269357,0.22125738103508175,0.8264228689157868,0.1543953592146362,0.860105734038227,0.07411820781696865,0.18705306736921323,0.2575075075075073,0.6263904034896401,0.9363867684478371,0.8458188153310103,0.7279029462738302,0.19454123112659705,0.07853810264385697,0.177118302672217,0.03730445246690728,0.7965517241379311,0.8561460010735373,0.7867407317956767,0.8714967568229103,0.06988885146513979,0.8619099890230515,0.8709012553869213,0.2457399103139014,0.18702745722244352,0.15119174670935598,0.24303554274735828,0.06291946308724827,0.33107403545359737,0.6416197727021957,0.21382488479262696,0.9250111259457053,0.34923339011925014,0.9181688125894136,0.21630833770319868,0.27569035762788596,0.5559926935506533,0.45129748025573524,0.3683007366014732,0.8619099890230515,0.8667157584683358,0.8497063534436733,0.906914498141264,0.19569471624266122,0.8812007664466681,0.16030108725954828,0.6311609731501324,0.23797780517879163,0.07060755336617408,0.8709388303831501,0.4788671023965141,0.8842294443612402,0.8287572254335259,0.375855855855856,0.669485294117647,0.1623417721518987,0.21564295183384896,0.8561460010735373,0.9255319148936172,0.2527881040892195
0.012151536812008645,0.26709962691723094,0.022058823529411686,0.4482029598308669,0.918030474040632,0.044126074498567425,0.17957624175060793,0.8372392480041205,0.11178045515394897,0.8613257421716145,0.025738798856053346,0.3613097478359051,0.22597597597597607,0.7003271537622682,0.6315058986814712,0.7036149825783972,0.8825341806277681,0.0708478513356563,0.07050285121824795,0.1469047938767289,0.07039711191335729,0.8370235934664247,0.7506709608158884,0.22424827919333407,0.7166809448047975,0.028123947457056264,0.7477497255762897,0.7391793142214726,0.22989536621823625,0.1579785117389576,0.07008182141586627,0.27089337175792494,0.09899328859060397,0.3558394160583941,0.2952664680569348,0.3090629800307221,0.9539385847797063,0.2014480408858601,0.9370529327610875,0.15574200314630304,0.19850611136260765,0.21624279893213427,0.17788642346746886,0.17932435864871732,0.7477497255762897,0.8746318114874815,0.8104644954618261,0.9512267657992566,0.290606653620352,0.8198850329997871,0.23668804014496803,0.37438547838144465,0.3477188655980272,0.01915708812260508,0.7882590185973558,0.47494553376906334,0.8240227647146923,0.6724470134874758,0.36540540540540545,0.6536764705882352,0.09968354430379756,0.139637649138312,0.7506709608158884,0.8858493752110774,0.3812098681987157
0.04360257326661898,0.23006770761365214,0.031153250773993668,0.37556629417094545,0.9224040632054176,0.11747851002865328,0.21708926710663423,0.8488282255987638,0.1374386434627397,0.7730784871899146,0.07268827454718796,0.4851336093338352,0.424174174174174,0.6772082878953107,0.6710617626648161,0.8427700348432053,0.9046793760831889,0.3408826945412312,0.04639709694142047,0.1874580367933396,0.01865222623345364,0.8658802177858439,0.7444981213097155,0.6970172684458398,0.8455513401052503,0.13085213876726176,0.7688254665203073,0.8173130972456435,0.3150971599402093,0.3812176681257462,0.08466737815723935,0.30099263528658327,0.11451342281879207,0.23696558915537014,0.3286991062562066,0.44546850998463916,0.9345794392523363,0.3982112436115841,0.9402002861230332,0.12454116413214478,0.25758261656858306,0.4175916818884361,0.16246709289206462,0.3500127000254002,0.7688254665203073,0.8854933726067746,0.8788040576615057,0.9095910780669145,0.3439334637964775,0.9246327443048754,0.5581265681628101,0.4278331022311862,0.6540073982737362,0.046798029556650134,0.8554783777727984,0.35816993464052294,0.8602665867904749,0.7172447013487475,0.4068468468468469,0.7106617647058824,0.1601265822784812,0.15753424657534254,0.7444981213097155,0.9194528875379939,0.2906387293004393
0.028949249463902982,0.2730413154622081,0.042376160990712064,0.6019329507701602,0.9599322799097065,0.08022922636103158,0.0590482806530046,0.8699459181045582,0.07452030343596594,0.9079571641588722,0.0543374642516683,0.2051185547610086,0.28153153153153143,0.5912758996728462,0.9597501734906315,0.8151132404181183,0.8911996918929328,0.1292102206736354,0.07128045619491963,0.14327917282127034,0.02787805856397907,0.8439201451905626,0.8169618894256576,0.693877551020408,0.8689266919593686,0.05170090939710348,0.8821075740944015,0.8800824433202172,0.07683109118086695,0.10783923597294076,0.05976520811099251,0.47198206852385516,0.11073825503355716,0.3892075078206464,0.6145867814189562,0.2442396313364057,0.9537160658655984,0.21592844974446312,0.9430615164520746,0.1064499213424226,0.17157084653689458,0.5824083181115638,0.09590071455434357,0.33655067310134623,0.8821075740944015,0.8980117820324006,0.7883075280298986,0.9414126394052045,0.19520547945205502,0.929529486906536,0.12099247281851122,0.7047775116601538,0.32478421701602955,0.06267104542966595,0.8211965045933227,0.29324618736383457,0.8731466227347612,0.7899807321772638,0.24072072072072093,0.7746323529411765,0.1401898734177216,0.15134776844896158,0.8169618894256576,0.9358324890239784,0.30077728962487327
0.008220157255182547,0.1591819814840404,0.049535603715170184,0.42449411054062225,0.9964729119638827,0.15329512893982788,0.044807224730809336,0.6015967035797065,0.20303435966086558,0.9543174732275994,0.08365109628217371,0.5890101618366579,0.7796546546546546,0.654525627044711,0.6382142030996993,0.902656794425087,0.9414596572308878,0.15301974448315914,0.09927423535510638,0.19417214985900366,0.05314881668672278,0.9176043557168785,0.7571121846484166,0.7647627098176547,0.9660996206094725,0.03738632536207476,0.811635565312843,0.9271126100805696,0.09342301943198805,0.05769996020692414,0.07612949128424029,0.5376240794108229,0.11325503355704702,0.3459332638164755,0.3603663246165729,0.30291858678955474,0.962171784601691,0.4365417376490628,0.9442060085836912,0.20136339800734138,0.21842462652784067,0.18814107067584646,0.35539676570139145,0.21793243586487188,0.811635565312843,0.8967231222385861,0.6522957821676456,0.9635687732342009,0.26223091976516644,0.9569938258462849,0.21354892667967662,0.6199420143703517,0.5262638717632553,0.05801860974274753,0.902755993726193,0.15511982570806104,0.899505766062603,0.913053949903661,0.3902702702702703,0.7827205882352941,0.19430379746835436,0.2819266460450729,0.7571121846484166,0.9251941911516381,0.4207502534640082
0.5250178699070767,0.0769655934779605,0.0727554179566563,0.4877680459075809,0.7264390519187358,0.5575931232091689,0.07051059395623471,0.5124903425186711,0.15774207942882634,0.6495865527992408,0.20495710200190675,0.10726383138878415,0.09271771771771764,0.6041439476553979,0.8311357853342586,0.5729529616724738,0.5584440593106105,0.15795586527293848,0.24675997926386728,0.07022962266684574,0.1327717609306056,0.6464609800362977,0.681159420289855,0.5371331964738557,0.6658915677395668,0.1631862579993264,0.6922063666300767,0.5684841671350946,0.5082212257100149,0.12932749701551938,0.18498754891497682,0.13992955491514558,0.2554530201342282,0.13894681960375377,0.4088050314465409,0.09247311827956994,0.7685803293279927,0.09838160136286178,0.8220314735336196,0.34006292606187727,0.19239474875509277,0.2092173668680623,0.13087626927416318,0.18313436626873258,0.6922063666300767,0.7816642120765832,0.4679658302189002,0.5919702602230483,0.039628180039138705,0.8017883755588674,0.2043490381934765,0.42329509643262325,0.15388409371146738,0.21237000547345364,0.8263499887967733,0.26535947712418295,0.8401976935749589,0.44267822736030826,0.14558558558558565,0.3878676470588236,0.3158227848101265,0.6314626601855944,0.681159420289855,0.7988855116514693,0.12808381209868203
0.40993566833452477,0.16968357054027916,0.10700464396284826,0.3456659619450318,0.666196388261851,0.32991404011461345,0.12365404654393908,0.19984548029873808,0.0615796519410976,0.5270435136234242,0.1700190657769305,0.5329318780579602,0.11336336336336328,0.4505125408942202,0.8261392551468888,0.7983449477351915,0.814943192759484,0.058652729384436775,0.3211508553654744,0.13428226131328047,0.3194945848375451,0.5747731397459166,0.7035963499731617,0.5634102161574688,0.5961326643005752,0.23122263388346243,0.6825466520307354,0.3490725126475548,0.2327952167414052,0.06923995224830892,0.1627890430451795,0.05891770733269275,0.3296979865771814,0.22080291970802912,0.3922542204568024,0.12350230414746544,0.7022696929238984,0.4271720613287904,0.5228898426323321,0.19879391714735184,0.17473970122227256,0.2992834059294646,0.05603610379842028,0.23672847345694692,0.6825466520307354,0.36450662739322537,0.16657768286171917,0.3940520446096655,0.2451076320939336,0.5013838620395997,0.11207136883189306,0.46010336568763394,0.40345252774352647,0.3461959496442255,0.6688326237956531,0.04008714596949936,0.6625730118316611,0.4472543352601156,0.36792792792792817,0.8654411764705883,0.3496202531645569,0.335483870967742,0.7035963499731617,0.53242147922999,0.20581277458600877
0.05110793423874216,0.1817051264336051,0.008513931888544768,0.5027182120205377,0.955558690744921,0.007449856733524385,0.31712400138937125,0.8938964718001546,0.3319946452476572,0.8784058560390403,0.03598665395614886,0.17350395182536693,0.5484234234234233,0.8497273718647764,0.9706222530650013,0.36367595818815324,0.9501251684960524,0.387630662020906,0.06998444790046654,0.18960655297435208,0.03610108303249082,0.811252268602541,0.874932903918411,0.9004951092863178,0.9263248072451353,0.02189289323004384,0.8783754116355652,0.9681468990069326,0.046337817638266166,0.12375646637485094,0.04233368907861945,0.5770092859430035,0.263003355704698,0.2578206465067777,0.449961381441024,0.4399385560675886,0.9339118825100132,0.4169505962521294,0.9466380543633763,0.03932878867330869,0.3580805794477139,0.4559505409582688,0.15043249341857834,0.5895351790703582,0.8783754116355652,0.938880706921944,0.8691938067271758,0.9672862453531599,0.38405088062622283,0.9380455609963807,0.42319487036520764,0.5975040968107904,0.6150431565967941,0.009852216748768461,0.8438270221823884,0.45054466230936807,0.943387748989067,0.7960019267822736,0.34954954954954975,0.6926470588235294,0.05917721518987329,0.09677419354838712,0.874932903918411,0.9434312732185073,0.3399797228793511
